date,text,sentiment,mood,clean_text,city,temp,humidity,weather
2009-06-25 00:59:28,@kyuhyunnie Less games?  Aww...That must be hard for you...,0,sad, less games  awwthat must be hard for you,Hyderabad,23.13,89,Clouds
2009-04-07 01:12:27,"wake up in Paris, but it's grey ..  need more sun !!",0,sad,wake up in paris but its grey   need more sun ,Pune,24.11,72,Clouds
2009-04-18 14:54:53,"@aalikesness No doubt, let's make it happen - hit me at fuseboxradio@gmail.com! ",4,happy, no doubt lets make it happen  hit me at fuseboxradiocom ,Ahmedabad,31.42,58,Clouds
2009-05-30 02:51:19,@Maximilus LOL seems someone put the bulls eye on your back... ushikwapo shikamana ,4,happy, lol seems someone put the bulls eye on your back ushikwapo shikamana ,Jaipur,34.37,42,Clouds
2009-06-07 16:51:56,@cinemabizarre http://twitpic.com/3tl66 - aww kiro got cut off ,0,sad,   aww kiro got cut off ,Lucknow,29.99,69,Clouds
2009-06-07 08:36:47,@PerfectEnigma . . . from the frig. . .but im sure i could have just went and told you that in person.   lol,4,happy,    from the frig  but im sure i could have just went and told you that in person   lol,Delhi,34.12,51,Clouds
2009-05-30 19:13:12,I'm out... *kicks Twitter*  ,0,sad,im out kicks twitter  ,Mumbai,27.72,82,Clouds
2009-05-30 06:04:43,"@integratedmom R family enjoyed the travel ovr thr, FlagStaff AZ, &amp; the 2 wonders of the world!  They say many r moving thr from CA.",4,happy, r family enjoyed the travel ovr thr flagstaff az amp the  wonders of the world  they say many r moving thr from ca,Bangalore,23.83,77,Clouds
2009-06-18 20:01:00,"omg, telkomsel BIS is down again! again!!!  thinking of changing provider ",0,sad,omg telkomsel bis is down again again  thinking of changing provider ,Chennai,29.34,81,Clouds
2009-05-26 23:10:32,most def   hey mr.jackson !,0,sad,most def   hey mrjackson ,Kolkata,28.74,81,Clouds
2009-06-18 23:25:01,"@MolotovCupcake What type of dog is it? I tried to name my dog (half chow, half lab) Moogle years ago but that got vetoed ",0,sad, what type of dog is it i tried to name my dog half chow half lab moogle years ago but that got vetoed ,Hyderabad,23.13,89,Clouds
2009-06-22 16:57:59,i have the flu. ,0,sad,i have the flu ,Pune,24.11,72,Clouds
2009-06-21 03:22:56,still cant sleep    i think im hungry....lol,0,sad,still cant sleep    i think im hungrylol,Ahmedabad,31.42,58,Clouds
2009-05-03 09:31:43,I'm so glad I got to sleep in  Prom was incredible! ,4,happy,im so glad i got to sleep in  prom was incredible ,Jaipur,34.37,42,Clouds
2009-06-06 17:25:24,"baking &amp; packinggg, then cristinas staying with me tonight as usualllll, PITTSBURGH in the AM to see my giiiiirlllfriends ",4,happy,baking amp packinggg then cristinas staying with me tonight as usualllll pittsburgh in the am to see my giiiiirlllfriends ,Lucknow,29.99,69,Clouds
2009-06-15 04:49:22,well just had a minni thunder storm   so scary ok not that scary but hey,0,sad,well just had a minni thunder storm   so scary ok not that scary but hey,Delhi,34.12,51,Clouds
2009-06-03 05:24:38,"@Jotebro yw, keep the good stuff flowing ",4,happy, yw keep the good stuff flowing ,Mumbai,27.72,82,Clouds
2009-06-15 19:42:39,&quot;You're so indecisive. Or decisive. I can't decide.&quot; ,4,happy,quotyoure so indecisive or decisive i cant decidequot ,Bangalore,23.83,77,Clouds
2009-05-31 01:28:31,day trip to Neuchatel ,4,happy,day trip to neuchatel ,Chennai,29.34,81,Clouds
2009-05-02 05:42:41,Today's a big day ,4,happy,todays a big day ,Kolkata,28.74,81,Clouds
2009-04-19 02:08:04,"@neilhimself  The weird Coraline cover is the result of CMYK images sent on a RGB way, so it all weirds out.  Just open with Photoshop ",4,happy,  the weird coraline cover is the result of cmyk images sent on a rgb way so it all weirds out  just open with photoshop ,Hyderabad,23.13,89,Clouds
2009-06-05 10:00:13,"time for a tanning session outside, then shower, then PROM! so excited ",4,happy,time for a tanning session outside then shower then prom so excited ,Pune,24.11,72,Clouds
2009-06-14 23:44:03,"Well, let's not forget the manaction. Then it's more like 55 minutes. The man action was alright. 6 out of 10, I've seen better ",4,happy,well lets not forget the manaction then its more like  minutes the man action was alright  out of  ive seen better ,Ahmedabad,31.42,58,Clouds
2009-05-29 23:34:43,@shullygully yeah i watched the game! haha. felt really sleepy throughout the game though. kane must be depressed ,4,happy, yeah i watched the game haha felt really sleepy throughout the game though kane must be depressed ,Jaipur,34.37,42,Clouds
2009-06-02 12:41:24,i didnt read cuz i felt to yucky so i had a yogut and that just made made me feel more yucky..damn teeth  and now i dont know what to eat,0,sad,i didnt read cuz i felt to yucky so i had a yogut and that just made made me feel more yuckydamn teeth  and now i dont know what to eat,Lucknow,29.99,69,Clouds
2009-05-29 01:29:34,"@pythons it's a PT cruiser, sort of named itself  sad but moving on to custom skate. Might call it Rolly :p",4,happy, its a pt cruiser sort of named itself  sad but moving on to custom skate might call it rolly p,Delhi,34.12,51,Clouds
2009-06-06 13:04:35,since I'm all over the map now - Bryan Ferry covering one of my fave Dylan songs  â« http://blip.fm/~7r7ih,4,happy,since im all over the map now  bryan ferry covering one of my fave dylan songs   ,Mumbai,27.72,82,Clouds
2009-06-07 05:30:36,VISA process for SAUDI is messing up my week. Not sure if I am going to Effat/Jeddah yet!  Over 40 so fingers crossed. ;-),4,happy,visa process for saudi is messing up my week not sure if i am going to effatjeddah yet  over  so fingers crossed ,Bangalore,23.83,77,Clouds
2009-05-30 22:21:31,@BearTwinsMom thanks sweetie! ,4,happy, thanks sweetie ,Chennai,29.34,81,Clouds
2009-05-31 19:31:22,@pogue  I was making a play on the term &quot;virtual seminar&quot;,4,happy,  i was making a play on the term quotvirtual seminarquot,Kolkata,28.74,81,Clouds
2009-06-06 23:44:33,morning tweeple. London is awash with precipitation. ,0,sad,morning tweeple london is awash with precipitation ,Hyderabad,23.13,89,Clouds
2009-06-07 16:13:29,"still with my mother, i wanna go homee ",0,sad,still with my mother i wanna go homee ,Pune,24.11,72,Clouds
2009-06-21 09:18:49,@allieraebot r u feeling better? i really hope so..  im sad u were sick...,0,sad, r u feeling better i really hope so  im sad u were sick,Ahmedabad,31.42,58,Clouds
2009-04-20 23:29:34,just stepped on un chicharrone....crumbs ,0,sad,just stepped on un chicharronecrumbs ,Jaipur,34.37,42,Clouds
2009-05-30 00:34:36,@JackysPoodle Bless your heart - you're such a good liar and my fragile ego is so thankful   haha! x,4,happy, bless your heart  youre such a good liar and my fragile ego is so thankful   haha x,Lucknow,29.99,69,Clouds
2009-05-04 04:58:14,"@babygirlparis hope you have a great weekend,Paris ",4,happy, hope you have a great weekendparis ,Delhi,34.12,51,Clouds
2009-05-01 20:09:25,"aww, man...oh, well - had to work friday anyway ",0,sad,aww manoh well  had to work friday anyway ,Mumbai,27.72,82,Clouds
2009-06-07 11:47:32,beach trip and a show ,4,happy,beach trip and a show ,Bangalore,23.83,77,Clouds
2009-05-30 11:00:22,@TessaDare  LOL. Mine is 6 and I know yours are younger and you have 2. Hopefully I'll hit that time before you. ,4,happy,  lol mine is  and i know yours are younger and you have  hopefully ill hit that time before you ,Chennai,29.34,81,Clouds
2009-05-31 14:51:26,@Footballwife your flower is cool.  I just didn't expect it... lol   THanks for the locator link!   i'm craving ice cream-cookies &amp; cream,4,happy, your flower is cool  i just didnt expect it lol   thanks for the locator link   im craving ice creamcookies amp cream,Kolkata,28.74,81,Clouds
2009-05-17 11:34:21,And it is coming soon ,4,happy,and it is coming soon ,Hyderabad,23.13,89,Clouds
2009-06-20 20:19:00,"aw so sweet froz yogey on a frozenass day. . .@Shaboobie &amp; @suupkamo, yall wanna get scooped up? bamfs minus you 2 righ now! ",0,sad,aw so sweet froz yogey on a frozenass day   amp  yall wanna get scooped up bamfs minus you  righ now ,Pune,24.11,72,Clouds
2009-06-16 08:19:53,Off to bed.  Goodnight ,4,happy,off to bed  goodnight ,Ahmedabad,31.42,58,Clouds
2009-06-01 19:56:55,"I wish there was a forest trail right outside my house where I could walk, hike, bike, and explore! Buuuut I don't. ",0,sad,i wish there was a forest trail right outside my house where i could walk hike bike and explore buuuut i dont ,Jaipur,34.37,42,Clouds
2009-06-06 15:39:23,"great night ... drinking beer and watching signs , and i'm HOME ALONE , it's 11:38pm and pitch black outside.... ",0,sad,great night  drinking beer and watching signs  and im home alone  its pm and pitch black outside ,Lucknow,29.99,69,Clouds
2009-06-01 11:56:09, An effin lightening scared the sh*t out of me!,0,sad, an effin lightening scared the sht out of me,Delhi,34.12,51,Clouds
2009-05-29 19:18:21,@BambuDePistola Don't worry. They are fresh outta bootcamp and I got me a war vet - there's no comparison ,4,happy, dont worry they are fresh outta bootcamp and i got me a war vet  theres no comparison ,Mumbai,27.72,82,Clouds
2009-06-01 22:44:07,why did ian leave the cab ,0,sad,why did ian leave the cab ,Bangalore,23.83,77,Clouds
2009-06-18 21:10:00,sitting -- feet are in pain  from concert..but it was worth it,0,sad,sitting  feet are in pain  from concertbut it was worth it,Chennai,29.34,81,Clouds
2009-05-29 21:13:45,@Armywife515 Ohhhhhh.....hmmmmm...I think Saturday should be about food!! hahaha...I am not sure..Guess i could start that ,4,happy, ohhhhhhhmmmmmi think saturday should be about food hahahai am not sureguess i could start that ,Kolkata,28.74,81,Clouds
2009-06-23 12:40:17,"would love some sleep, but no, can't afford it ",0,sad,would love some sleep but no cant afford it ,Hyderabad,23.13,89,Clouds
2009-05-29 09:14:26,Final exams are over!!!!! All we need to do now is relax and chill ,4,happy,final exams are over all we need to do now is relax and chill ,Pune,24.11,72,Clouds
2009-06-03 07:31:12,Playin around online  Colds definately do suck !!! Annoyed and about to get up n make lunch,0,sad,playin around online  colds definately do suck  annoyed and about to get up n make lunch,Ahmedabad,31.42,58,Clouds
2009-06-15 21:22:34,iranian election much more interesting than transcendental idealism ,0,sad,iranian election much more interesting than transcendental idealism ,Jaipur,34.37,42,Clouds
2009-06-06 02:15:32,@bobbi10100 of course i do  xxx,4,happy, of course i do  xxx,Lucknow,29.99,69,Clouds
2009-06-21 07:00:04,didn't dare to go in my own room for like 15 minutes just because a freaky lizard was on the blinds. GAHH!! WIMP!!! ,0,sad,didnt dare to go in my own room for like  minutes just because a freaky lizard was on the blinds gahh wimp ,Delhi,34.12,51,Clouds
2009-06-05 21:44:04,@qillerm flip your flip flops then ,4,happy, flip your flip flops then ,Mumbai,27.72,82,Clouds
2009-05-14 05:16:35,@holyghost_girl: @2pach?! Well you let him be your bffl  ,0,sad,  well you let him be your bffl  ,Bangalore,23.83,77,Clouds
2009-05-02 10:23:14,"@barefoot_exec @MariSmith Wow, you two passing in the skies over Chicago....certainly a rainbow will appear....or a bolt of lightening! ",4,happy,  wow you two passing in the skies over chicagocertainly a rainbow will appearor a bolt of lightening ,Chennai,29.34,81,Clouds
2009-06-18 04:04:49,Just got home ... (from school)... bunch of homeworks again... ,0,sad,just got home  from school bunch of homeworks again ,Kolkata,28.74,81,Clouds
2009-05-22 07:05:04,"Is not going to San Antonio this time  However, will get to Houston sooner than planned",0,sad,is not going to san antonio this time  however will get to houston sooner than planned,Hyderabad,23.13,89,Clouds
2009-06-03 09:05:40,is at lunch and time to catch up with things on the social media front... Wednesday work day almost over ,4,happy,is at lunch and time to catch up with things on the social media front wednesday work day almost over ,Pune,24.11,72,Clouds
2009-05-31 00:15:38,@dungodung I'm all ears ,4,happy, im all ears ,Ahmedabad,31.42,58,Clouds
2009-05-18 06:44:53,@kerstyn_smith Aw. Love that song. ,4,happy, aw love that song ,Jaipur,34.37,42,Clouds
2009-05-17 10:35:03,"http://twitpic.com/5dd11 - @DavidT2006 here's a shot of me baps, they don't taste as nice as I thought they would ",0,sad,   heres a shot of me baps they dont taste as nice as i thought they would ,Lucknow,29.99,69,Clouds
2009-06-16 05:23:57,Rainy day blues.... Wish I wasn't enrolled again at school...  &quot;walang pasok bukas!!!!&quot;,0,sad,rainy day blues wish i wasnt enrolled again at school  quotwalang pasok bukasquot,Delhi,34.12,51,Clouds
2009-06-06 09:41:34,awake messing around on the computer. gotta work in about an hour ,0,sad,awake messing around on the computer gotta work in about an hour ,Mumbai,27.72,82,Clouds
2009-04-06 23:57:43,@demib hopefully they are just followers rather than stalkers ,4,happy, hopefully they are just followers rather than stalkers ,Bangalore,23.83,77,Clouds
2009-06-01 19:06:39,@thekhris you're probably not but you're only one I know that dances in there undies on twitter LOL ,4,happy, youre probably not but youre only one i know that dances in there undies on twitter lol ,Chennai,29.34,81,Clouds
2009-06-01 01:48:14,@shabzcohelp can I have it ,4,happy, can i have it ,Kolkata,28.74,81,Clouds
2009-05-30 18:24:16,About to see Up 3d! ,4,happy,about to see up d ,Hyderabad,23.13,89,Clouds
2009-06-06 10:50:48,What a yucky day  needs to snuggle again...but ur nowhere near  &lt;3,0,sad,what a yucky day  needs to snuggle againbut ur nowhere near  lt,Pune,24.11,72,Clouds
2009-06-17 03:56:44,@susiebubble Your emails are not working it seems  x,0,sad, your emails are not working it seems  x,Ahmedabad,31.42,58,Clouds
2009-06-03 02:40:50,@Wossy Woo! Love Hugh Laurie! Have to be watchin the show this week ,4,happy, woo love hugh laurie have to be watchin the show this week ,Jaipur,34.37,42,Clouds
2009-06-17 23:45:01,So it's official. @TerribleD_UOE hates me because of my gay jokes. My good mood is gone. SAAAAAAAAD ,0,sad,so its official  hates me because of my gay jokes my good mood is gone saaaaaaaad ,Lucknow,29.99,69,Clouds
